,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
376,1951-11-26,41.4,36.7,0.008,0.008,0.0,18.1,33.8
377,1951-11-27,43.8,40.0,0.024,0.024,0.0,15.1,28.6
378,1951-11-28,44.1,36.4,0.157,0.157,0.0,18.8,40.3
379,1951-11-29,48.0,37.7,0.173,0.173,0.0,19.0,39.1
380,1951-11-30,50.4,43.0,0.024,0.024,0.0,18.6,35.1
381,1951-12-01,47.1,40.0,0.016,0.016,0.0,18.1,36.9
382,1951-12-02,43.5,35.3,0.008,0.008,0.0,13.0,24.4
383,1951-12-03,39.2,33.9,0.024,0.024,0.0,15.5,28.0
384,1951-12-04,48.3,35.5,0.256,0.213,0.303,19.6,36.2
385,1951-12-05,48.6,45.8,0.0,0.0,0.0,17.5,33.3
386,1951-12-06,45.7,39.2,0.071,0.071,0.0,14.3,27.3
387,1951-12-07,41.5,38.0,0.004,0.004,0.0,18.0,34.4
388,1951-12-08,42.5,38.6,0.043,0.043,0.0,18.5,34.0
389,1951-12-09,47.1,40.2,0.051,0.051,0.0,18.7,35.3
390,1951-12-10,40.3,31.7,0.134,0.134,0.0,17.9,36.0
391,1951-12-11,36.1,25.6,0.0,0.0,0.0,11.4,21.5
392,1951-12-12,36.8,25.5,0.0,0.0,0.0,13.0,22.4
393,1951-12-13,40.0,34.1,0.0,0.0,0.0,13.5,24.6
394,1951-12-14,35.9,24.2,0.0,0.0,0.0,7.2,13.4
395,1951-12-15,41.9,26.6,0.012,0.012,0.0,14.4,25.7
396,1951-12-16,43.9,39.7,0.0,0.0,0.0,13.0,24.6
397,1951-12-17,40.7,38.5,0.02,0.02,0.0,7.3,13.4
398,1951-12-18,43.6,37.8,0.004,0.004,0.0,7.0,13.4
399,1951-12-19,41.2,31.6,0.0,0.0,0.0,7.9,15.7
400,1951-12-20,40.7,29.8,0.0,0.0,0.0,8.2,15.7
401,1951-12-21,42.8,33.2,0.0,0.0,0.0,8.4,15.4
402,1951-12-22,42.0,27.4,0.008,0.008,0.0,7.8,14.8
403,1951-12-23,38.5,28.9,0.0,0.0,0.0,8.1,15.2
404,1951-12-24,41.0,32.7,0.0,0.0,0.0,14.4,26.2
405,1951-12-25,46.5,40.1,0.11,0.11,0.0,14.4,26.8
406,1951-12-26,46.7,31.8,0.0,0.0,0.0,12.6,24.6
407,1951-12-27,39.3,31.4,0.004,0.004,0.0,12.3,23.0
408,1951-12-28,40.9,27.0,0.0,0.0,0.0,9.1,18.1
409,1951-12-29,37.1,26.1,0.004,0.004,0.0,6.8,12.5
410,1951-12-30,39.3,32.3,0.031,0.031,0.0,13.8,26.4
411,1951-12-31,41.3,29.1,0.0,0.0,0.0,12.7,25.1
412,1952-01-01,38.2,30.5,0.264,0.138,0.882,22.1,45.6
413,1952-01-02,43.7,34.9,0.413,0.335,0.551,20.9,41.2
414,1952-01-03,40.1,30.6,0.02,0.02,0.0,14.5,28.9
415,1952-01-04,36.2,30.7,0.02,0.02,0.0,11.1,25.9
416,1952-01-05,36.0,30.7,0.028,0.028,0.0,9.2,17.9
417,1952-01-06,37.9,29.3,0.0,0.0,0.0,10.3,17.9
418,1952-01-07,42.8,38.6,0.028,0.028,0.0,12.0,22.6
419,1952-01-08,44.0,36.2,0.016,0.016,0.0,12.0,21.3
420,1952-01-09,42.2,34.9,0.067,0.063,0.028,17.7,32.9
421,1952-01-10,41.2,34.7,0.193,0.169,0.165,16.0,34.7
422,1952-01-11,45.4,34.7,0.114,0.114,0.0,17.3,29.1
423,1952-01-12,35.3,26.7,0.087,0.055,0.22,14.7,26.4
424,1952-01-13,34.8,27.6,0.004,0.0,0.028,15.1,26.2
425,1952-01-14,40.1,33.0,0.063,0.004,0.413,17.1,32.9
426,1952-01-15,46.3,38.6,0.028,0.028,0.0,18.1,34.4
427,1952-01-16,43.1,31.5,0.213,0.181,0.22,15.6,29.5
428,1952-01-17,40.4,30.3,0.146,0.146,0.0,15.9,33.6
429,1952-01-18,38.3,24.6,0.0,0.0,0.0,12.0,21.3
430,1952-01-19,37.1,25.3,0.031,0.004,0.193,7.3,16.8
431,1952-01-20,34.9,31.5,0.476,0.102,2.618,14.3,30.4
432,1952-01-21,34.4,25.6,0.02,0.008,0.083,14.5,28.4
433,1952-01-22,29.1,21.1,0.0,0.0,0.0,8.5,15.2
434,1952-01-23,27.4,21.5,0.0,0.0,0.0,9.6,17.9
435,1952-01-24,29.4,25.1,0.0,0.0,0.0,7.3,13.4
436,1952-01-25,30.9,26.9,0.0,0.0,0.0,4.0,6.7
437,1952-01-26,29.1,24.1,0.028,0.0,0.193,5.6,11.0
438,1952-01-27,29.2,19.5,0.035,0.0,0.248,9.5,18.6
439,1952-01-28,32.0,19.9,0.0,0.0,0.0,12.4,25.3
440,1952-01-29,30.7,24.0,0.016,0.0,0.11,10.8,22.4
441,1952-01-30,35.5,29.7,0.016,0.016,0.0,11.6,21.7
442,1952-01-31,35.1,29.3,0.063,0.02,0.303,13.7,25.7
443,1952-02-01,36.3,21.5,0.016,0.016,0.0,13.2,25.5
444,1952-02-02,36.4,21.5,0.0,0.0,0.0,9.6,19.0
445,1952-02-03,35.0,28.9,0.0,0.0,0.0,6.3,8.5
446,1952-02-04,35.9,29.6,0.008,0.004,0.028,6.7,12.5
447,1952-02-05,35.5,18.3,0.008,0.008,0.0,12.2,22.8
448,1952-02-06,36.3,20.9,0.106,0.059,0.331,12.3,22.4
449,1952-02-07,39.5,35.4,0.091,0.091,0.0,15.4,28.0
450,1952-02-08,39.8,28.7,0.067,0.051,0.11,17.3,35.3
451,1952-02-09,36.8,28.0,0.016,0.008,0.055,13.6,26.2
452,1952-02-10,36.0,28.9,0.248,0.016,1.626,14.7,31.3
453,1952-02-11,37.1,26.6,0.016,0.016,0.0,17.9,33.8
454,1952-02-12,33.9,23.7,0.016,0.0,0.11,11.1,21.7
455,1952-02-13,35.5,22.0,0.0,0.0,0.0,9.0,18.1
456,1952-02-14,33.7,19.7,0.0,0.0,0.0,7.3,12.8
457,1952-02-15,33.1,19.6,0.0,0.0,0.0,7.1,17.4
458,1952-02-16,32.3,22.1,0.004,0.0,0.028,6.6,12.8
459,1952-02-17,35.2,27.8,0.0,0.0,0.0,6.5,14.3
460,1952-02-18,34.5,28.6,0.0,0.0,0.0,8.1,13.6
461,1952-02-19,37.0,30.9,0.142,0.039,0.717,13.5,27.5
462,1952-02-20,37.7,31.9,0.067,0.067,0.0,13.5,24.6
463,1952-02-21,44.4,38.0,0.008,0.008,0.0,17.4,32.9
464,1952-02-22,44.2,40.4,0.028,0.028,0.0,17.4,32.7
465,1952-02-23,43.7,39.5,0.02,0.02,0.0,17.0,32.7
466,1952-02-24,44.7,40.6,0.0,0.0,0.0,11.4,20.8
467,1952-02-25,44.4,36.3,0.0,0.0,0.0,9.4,19.5
468,1952-02-26,42.1,37.5,0.0,0.0,0.0,9.2,17.0
469,1952-02-27,42.9,36.3,0.0,0.0,0.0,9.1,17.7
470,1952-02-28,38.0,35.9,0.008,0.008,0.0,10.4,20.4
471,1952-02-29,37.8,35.7,0.043,0.043,0.0,14.0,25.1
472,1952-03-01,38.8,28.2,0.0,0.0,0.0,16.6,31.8
473,1952-03-02,39.6,31.4,0.102,0.087,0.11,7.9,16.6
474,1952-03-03,51.9,39.0,0.0,0.0,0.0,8.6,17.2
475,1952-03-04,49.9,24.2,0.0,0.0,0.0,13.2,25.5
476,1952-03-05,36.7,24.9,0.0,0.0,0.0,12.2,25.1
477,1952-03-06,34.3,21.8,0.0,0.0,0.0,11.7,23.0
478,1952-03-07,30.7,22.7,0.0,0.0,0.0,11.7,25.5
479,1952-03-08,34.7,22.5,0.0,0.0,0.0,12.4,25.1
480,1952-03-09,44.5,28.4,0.0,0.0,0.0,13.0,26.2
481,1952-03-10,44.7,29.7,0.0,0.0,0.0,11.1,21.9
482,1952-03-11,39.2,35.4,0.028,0.028,0.0,7.2,13.2
483,1952-03-12,42.8,32.9,0.024,0.024,0.0,11.5,20.8
484,1952-03-13,39.5,27.5,0.055,0.047,0.055,14.7,28.6
485,1952-03-14,37.6,23.7,0.0,0.0,0.0,13.4,26.6
486,1952-03-15,41.7,25.0,0.0,0.0,0.0,7.8,17.4
487,1952-03-16,44.6,30.7,0.0,0.0,0.0,7.1,13.0
488,1952-03-17,47.3,27.5,0.0,0.0,0.0,6.5,11.9
489,1952-03-18,47.6,27.5,0.0,0.0,0.0,10.3,22.6
490,1952-03-19,40.7,23.2,0.0,0.0,0.0,9.7,20.4
491,1952-03-20,38.9,27.9,0.0,0.0,0.0,11.2,20.1
492,1952-03-21,38.2,24.8,0.0,0.0,0.0,10.2,20.8
493,1952-03-22,39.5,30.9,0.272,0.098,1.213,21.9,38.9
494,1952-03-23,35.9,30.7,0.024,0.008,0.11,16.5,32.2
495,1952-03-24,47.1,31.0,0.0,0.0,0.0,9.8,20.8
496,1952-03-25,45.0,28.0,0.047,0.047,0.0,12.5,23.5
497,1952-03-26,36.2,24.9,0.0,0.0,0.0,13.7,28.2
498,1952-03-27,34.0,21.7,0.012,0.0,0.083,7.4,13.6
499,1952-03-28,37.8,26.0,0.0,0.0,0.0,13.4,27.1
500,1952-03-29,37.3,27.3,0.461,0.0,3.224,16.9,32.2
501,1952-03-30,32.3,26.8,0.11,0.059,0.358,14.3,26.6
502,1952-03-31,43.9,31.4,0.15,0.043,0.744,11.3,19.2
503,1952-04-01,35.0,13.8,0.0,0.0,0.0,13.2,24.4
504,1952-04-02,40.2,19.2,0.004,0.004,0.0,11.2,21.0
505,1952-04-03,44.9,27.6,0.004,0.004,0.0,12.0,23.9
506,1952-04-04,46.9,34.3,0.0,0.0,0.0,10.1,18.6
507,1952-04-05,50.0,36.4,0.008,0.008,0.0,7.0,13.2
508,1952-04-06,50.8,37.8,0.016,0.016,0.0,7.1,14.5
509,1952-04-07,54.4,43.2,0.031,0.031,0.0,10.1,21.7
510,1952-04-08,56.2,46.8,0.063,0.063,0.0,5.8,13.0
511,1952-04-09,61.7,46.5,0.0,0.0,0.0,10.1,19.9
512,1952-04-10,60.3,45.8,0.0,0.0,0.0,11.7,22.8
513,1952-04-11,68.8,46.7,0.0,0.0,0.0,10.4,19.7
514,1952-04-12,70.0,46.9,0.0,0.0,0.0,7.4,16.1
515,1952-04-13,72.1,49.7,0.0,0.0,0.0,6.1,10.7
516,1952-04-14,71.1,50.0,0.0,0.0,0.0,6.6,12.8
517,1952-04-15,71.1,50.1,0.0,0.0,0.0,7.3,15.0
518,1952-04-16,70.1,44.8,0.024,0.024,0.0,10.9,21.0
519,1952-04-17,59.0,38.3,0.0,0.0,0.0,10.1,20.1
520,1952-04-18,64.2,43.5,0.0,0.0,0.0,5.5,10.5
521,1952-04-19,67.7,44.2,0.0,0.0,0.0,10.1,20.8
522,1952-04-20,70.0,51.6,0.024,0.024,0.0,7.6,16.6
523,1952-04-21,64.3,52.1,0.039,0.039,0.0,8.5,15.0
524,1952-04-22,70.8,45.0,0.028,0.028,0.0,12.9,30.4
525,1952-04-23,60.1,51.5,0.354,0.354,0.0,6.9,12.5
526,1952-04-24,59.6,44.9,0.039,0.039,0.0,8.1,15.2
527,1952-04-25,59.1,46.6,0.02,0.02,0.0,5.6,12.8
528,1952-04-26,54.8,41.3,0.016,0.016,0.0,6.3,16.3
529,1952-04-27,57.0,39.8,0.0,0.0,0.0,5.0,13.2
530,1952-04-28,56.4,37.9,0.071,0.071,0.0,7.6,16.3
531,1952-04-29,57.8,39.2,0.008,0.008,0.0,8.5,17.9
532,1952-04-30,68.1,45.5,0.0,0.0,0.0,7.0,13.6
533,1952-05-01,70.9,43.1,0.004,0.004,0.0,11.8,22.4
534,1952-05-02,58.4,43.2,0.0,0.0,0.0,11.0,21.5
535,1952-05-03,63.7,49.5,0.008,0.008,0.0,13.7,26.4
536,1952-05-04,72.5,56.4,0.161,0.161,0.0,11.7,22.1
537,1952-05-05,69.5,51.4,0.039,0.039,0.0,8.9,21.0
538,1952-05-06,68.3,56.5,0.004,0.004,0.0,9.9,19.5
539,1952-05-07,72.8,56.4,0.642,0.642,0.0,9.4,19.2
540,1952-05-08,68.3,54.5,0.079,0.079,0.0,11.6,21.7
541,1952-05-09,69.7,58.5,0.205,0.205,0.0,15.5,31.3
542,1952-05-10,65.6,48.3,0.039,0.039,0.0,12.4,24.6
543,1952-05-11,69.2,52.9,0.0,0.0,0.0,4.8,11.6
544,1952-05-12,67.9,47.8,1.079,1.079,0.0,14.2,28.0
545,1952-05-13,60.5,47.5,0.224,0.224,0.0,12.5,28.0
546,1952-05-14,56.4,49.4,0.098,0.098,0.0,13.5,25.1
547,1952-05-15,59.8,48.8,0.059,0.059,0.0,13.7,24.8
548,1952-05-16,55.9,39.9,0.106,0.106,0.0,14.1,27.7
549,1952-05-17,54.7,39.7,0.0,0.0,0.0,6.1,15.7
550,1952-05-18,60.1,49.0,0.0,0.0,0.0,12.4,22.8
551,1952-05-19,52.8,34.7,0.0,0.0,0.0,13.0,27.1
552,1952-05-20,50.3,40.8,0.039,0.039,0.0,21.2,38.0
553,1952-05-21,56.2,41.0,0.012,0.012,0.0,12.4,27.1
554,1952-05-22,61.5,46.5,0.039,0.039,0.0,6.3,13.2
555,1952-05-23,65.1,49.1,0.004,0.004,0.0,11.8,20.6
556,1952-05-24,56.8,47.4,0.016,0.016,0.0,15.4,30.0
557,1952-05-25,57.6,49.2,0.047,0.047,0.0,11.7,22.1
558,1952-05-26,59.9,46.9,0.055,0.055,0.0,14.5,26.4
559,1952-05-27,56.5,50.3,0.0,0.0,0.0,11.6,22.4
560,1952-05-28,57.4,47.5,0.138,0.138,0.0,11.1,22.4
561,1952-05-29,61.1,43.2,0.106,0.106,0.0,14.3,30.4
562,1952-05-30,59.5,45.7,0.016,0.016,0.0,13.3,26.2
563,1952-05-31,71.7,57.5,0.024,0.024,0.0,8.5,19.5
564,1952-06-01,73.5,56.4,0.063,0.063,0.0,10.3,28.6
565,1952-06-02,74.4,51.9,0.008,0.008,0.0,13.1,32.9
566,1952-06-03,67.1,50.2,0.02,0.02,0.0,10.6,24.2
567,1952-06-04,61.5,42.7,0.0,0.0,0.0,10.3,21.9
568,1952-06-05,67.1,51.9,0.0,0.0,0.0,8.5,17.7
569,1952-06-06,76.9,58.5,0.303,0.303,0.0,11.1,21.0
570,1952-06-07,66.8,51.6,0.161,0.161,0.0,11.4,25.3
571,1952-06-08,60.5,44.9,0.0,0.0,0.0,9.9,21.0
572,1952-06-09,60.2,46.1,0.13,0.13,0.0,10.2,19.9
573,1952-06-10,60.6,52.4,0.189,0.189,0.0,13.4,28.0
574,1952-06-11,59.1,53.1,0.13,0.13,0.0,16.1,26.4
575,1952-06-12,60.5,47.1,0.035,0.035,0.0,6.9,16.3
576,1952-06-13,73.5,56.6,0.0,0.0,0.0,7.2,16.3
577,1952-06-14,70.6,57.5,0.28,0.28,0.0,10.8,22.8
578,1952-06-15,66.3,52.5,0.539,0.539,0.0,13.0,24.6
579,1952-06-16,60.0,44.7,0.0,0.0,0.0,8.9,18.8
580,1952-06-17,71.0,57.6,0.004,0.004,0.0,8.8,18.6
581,1952-06-18,77.4,60.7,0.535,0.535,0.0,10.4,23.9
582,1952-06-19,68.6,48.5,0.004,0.004,0.0,13.5,26.8
583,1952-06-20,66.3,52.3,0.008,0.008,0.0,9.1,18.1
584,1952-06-21,66.0,55.1,0.091,0.091,0.0,16.1,31.5
585,1952-06-22,62.9,55.0,0.047,0.047,0.0,12.3,25.7
586,1952-06-23,61.9,50.2,0.067,0.067,0.0,14.4,28.9
587,1952-06-24,60.5,48.2,0.051,0.051,0.0,15.6,35.3
588,1952-06-25,57.9,54.3,0.398,0.398,0.0,8.6,19.5
589,1952-06-26,64.8,47.1,0.047,0.047,0.0,12.5,25.1
590,1952-06-27,66.9,54.3,0.0,0.0,0.0,5.1,10.1
591,1952-06-28,73.6,55.7,0.0,0.0,0.0,5.1,9.2
592,1952-06-29,77.3,61.4,0.0,0.0,0.0,6.3,12.8
593,1952-06-30,78.6,63.4,0.0,0.0,0.0,8.9,19.0
594,1952-07-01,77.8,58.7,0.0,0.0,0.0,8.6,18.8
595,1952-07-02,88.9,69.5,0.374,0.374,0.0,10.4,21.0
596,1952-07-03,85.1,65.3,0.016,0.016,0.0,10.6,20.4
597,1952-07-04,82.3,62.0,0.008,0.008,0.0,12.1,21.9
598,1952-07-05,79.1,59.5,0.004,0.004,0.0,11.9,21.3
599,1952-07-06,74.2,58.5,0.0,0.0,0.0,10.6,21.9
600,1952-07-07,76.0,57.7,0.0,0.0,0.0,10.3,20.8
601,1952-07-08,79.0,60.7,0.0,0.0,0.0,7.5,15.4
602,1952-07-09,79.9,62.3,0.0,0.0,0.0,7.4,15.9
603,1952-07-10,75.5,63.3,0.0,0.0,0.0,8.1,16.6
604,1952-07-11,78.1,66.3,0.012,0.012,0.0,8.5,17.0
605,1952-07-12,80.0,60.2,0.134,0.134,0.0,11.4,22.6
606,1952-07-13,76.2,58.7,0.0,0.0,0.0,12.3,23.9
607,1952-07-14,75.5,60.7,0.0,0.0,0.0,14.0,27.7
608,1952-07-15,71.7,53.2,0.031,0.031,0.0,8.2,23.0
609,1952-07-16,68.3,54.2,0.0,0.0,0.0,9.3,19.9
610,1952-07-17,69.3,54.2,0.0,0.0,0.0,12.7,24.4
611,1952-07-18,65.9,51.8,0.118,0.118,0.0,14.8,26.6
612,1952-07-19,65.3,57.8,0.035,0.035,0.0,13.8,28.0
613,1952-07-20,70.1,55.6,0.063,0.063,0.0,14.2,28.9
614,1952-07-21,68.2,50.3,0.0,0.0,0.0,10.3,22.1
615,1952-07-22,76.4,60.3,0.0,0.0,0.0,12.9,24.2
616,1952-07-23,62.6,55.0,0.004,0.004,0.0,13.5,27.3
617,1952-07-24,69.0,51.8,0.012,0.012,0.0,7.3,17.2
618,1952-07-25,69.8,56.2,0.047,0.047,0.0,10.5,21.5
619,1952-07-26,69.3,55.7,0.004,0.004,0.0,7.7,16.3
620,1952-07-27,72.5,58.2,0.031,0.031,0.0,7.7,16.6
621,1952-07-28,68.6,55.7,0.071,0.071,0.0,7.2,17.0
622,1952-07-29,69.3,55.9,0.012,0.012,0.0,11.8,24.6
623,1952-07-30,67.7,53.5,0.0,0.0,0.0,12.1,24.6
624,1952-07-31,74.4,56.3,0.004,0.004,0.0,5.9,17.2
625,1952-08-01,82.6,62.4,0.055,0.055,0.0,8.7,18.3
626,1952-08-02,84.5,65.2,0.0,0.0,0.0,6.3,13.2
627,1952-08-03,81.7,60.0,0.004,0.004,0.0,8.1,15.4
628,1952-08-04,77.0,56.6,0.008,0.008,0.0,6.4,16.6
629,1952-08-05,84.7,64.3,0.0,0.0,0.0,9.9,21.0
630,1952-08-06,84.3,68.0,0.031,0.031,0.0,10.8,20.4
631,1952-08-07,80.7,64.0,0.189,0.189,0.0,6.3,14.5
632,1952-08-08,77.4,58.8,0.012,0.012,0.0,10.1,22.4
633,1952-08-09,79.8,65.6,0.024,0.024,0.0,9.5,17.9
634,1952-08-10,74.3,61.8,0.0,0.0,0.0,11.3,23.0
635,1952-08-11,75.6,60.4,0.012,0.012,0.0,15.1,28.4
636,1952-08-12,86.3,66.9,0.0,0.0,0.0,8.3,18.8
637,1952-08-13,84.1,63.2,0.004,0.004,0.0,8.8,22.8
638,1952-08-14,87.5,59.9,0.201,0.201,0.0,9.5,17.9
639,1952-08-15,81.5,63.4,0.004,0.004,0.0,6.2,13.6
640,1952-08-16,76.4,60.8,0.094,0.094,0.0,9.3,21.7
641,1952-08-17,72.9,55.9,0.012,0.012,0.0,7.5,21.7
642,1952-08-18,68.9,54.8,0.031,0.031,0.0,8.4,18.1
643,1952-08-19,72.2,56.1,0.047,0.047,0.0,9.9,22.8
644,1952-08-20,73.0,57.5,0.598,0.598,0.0,5.9,13.4
645,1952-08-21,65.6,53.3,0.236,0.236,0.0,9.8,19.0
646,1952-08-22,63.0,53.6,0.067,0.067,0.0,12.8,26.4
647,1952-08-23,66.5,54.8,0.016,0.016,0.0,12.1,23.0
648,1952-08-24,66.7,51.7,0.0,0.0,0.0,9.1,17.9
649,1952-08-25,67.0,57.5,0.0,0.0,0.0,8.1,17.7
650,1952-08-26,65.5,50.5,0.0,0.0,0.0,9.5,23.0
651,1952-08-27,69.2,58.2,0.118,0.118,0.0,15.8,30.0
652,1952-08-28,67.5,55.1,0.008,0.008,0.0,18.8,37.4
653,1952-08-29,64.7,50.4,0.0,0.0,0.0,16.6,32.4
654,1952-08-30,72.0,58.4,0.008,0.008,0.0,9.9,15.9
655,1952-08-31,73.2,62.5,0.004,0.004,0.0,9.3,18.6
656,1952-09-01,72.8,60.0,0.012,0.012,0.0,9.4,21.7
657,1952-09-02,67.4,53.5,0.0,0.0,0.0,13.0,26.2
658,1952-09-03,64.5,51.0,0.217,0.217,0.0,19.4,41.4
659,1952-09-04,61.6,49.0,0.016,0.016,0.0,16.4,31.3
660,1952-09-05,61.8,52.4,0.283,0.283,0.0,10.1,25.9
661,1952-09-06,58.5,44.3,0.008,0.008,0.0,11.5,21.9
662,1952-09-07,61.7,46.8,0.008,0.008,0.0,5.2,13.2
663,1952-09-08,62.0,49.7,0.169,0.169,0.0,9.0,15.7
664,1952-09-09,60.2,50.7,0.039,0.039,0.0,10.9,21.0
665,1952-09-10,59.7,41.9,0.012,0.012,0.0,10.5,22.1
666,1952-09-11,60.8,41.5,0.004,0.004,0.0,7.4,15.4
667,1952-09-12,60.2,48.8,0.685,0.685,0.0,13.4,22.6
668,1952-09-13,57.0,44.6,0.181,0.181,0.0,14.5,27.7
669,1952-09-14,60.7,43.7,0.004,0.004,0.0,6.1,11.2
670,1952-09-15,59.6,41.4,0.0,0.0,0.0,6.7,13.2
671,1952-09-16,57.5,40.0,0.0,0.0,0.0,5.6,11.0
672,1952-09-17,62.1,46.8,0.0,0.0,0.0,9.5,19.5
673,1952-09-18,57.7,41.2,0.0,0.0,0.0,10.9,22.4
674,1952-09-19,53.9,42.2,0.024,0.024,0.0,10.2,19.7
675,1952-09-20,53.4,44.1,0.02,0.02,0.0,15.5,32.7
676,1952-09-21,58.4,47.2,0.114,0.114,0.0,17.3,32.4
677,1952-09-22,54.4,47.6,0.028,0.028,0.0,21.5,39.4
678,1952-09-23,56.8,49.9,0.134,0.134,0.0,18.3,37.1
679,1952-09-24,62.6,53.3,0.016,0.016,0.0,14.0,28.4
680,1952-09-25,63.0,50.8,0.012,0.012,0.0,16.4,34.0
681,1952-09-26,59.2,48.6,0.0,0.0,0.0,18.0,35.1
682,1952-09-27,58.7,48.9,0.232,0.232,0.0,10.9,23.9
683,1952-09-28,53.0,38.5,0.201,0.201,0.0,13.6,25.7
684,1952-09-29,54.9,42.3,0.008,0.008,0.0,9.5,20.6
685,1952-09-30,57.2,45.3,0.0,0.0,0.0,8.9,15.7
686,1952-10-01,62.8,47.7,0.114,0.114,0.0,11.5,21.3
687,1952-10-02,55.7,45.8,0.134,0.134,0.0,10.3,19.0
688,1952-10-03,54.5,44.4,0.094,0.094,0.0,15.3,26.6
689,1952-10-04,53.4,41.9,0.024,0.024,0.0,14.0,27.5
690,1952-10-05,50.7,41.5,0.205,0.205,0.0,7.1,16.1
691,1952-10-06,54.0,43.0,0.047,0.047,0.0,20.1,43.6
692,1952-10-07,54.0,45.8,0.134,0.134,0.0,24.6,48.8
693,1952-10-08,50.7,44.7,0.02,0.02,0.0,12.7,25.5
694,1952-10-09,53.8,45.2,0.079,0.079,0.0,15.9,30.6
695,1952-10-10,52.3,42.5,0.028,0.028,0.0,14.1,28.2
696,1952-10-11,49.7,32.4,0.051,0.051,0.0,9.2,18.8
697,1952-10-12,44.9,34.4,0.059,0.059,0.0,10.2,20.6
698,1952-10-13,48.0,36.7,0.043,0.043,0.0,6.0,12.5
699,1952-10-14,45.8,37.9,0.067,0.067,0.0,8.8,15.2
700,1952-10-15,43.7,39.3,0.189,0.189,0.0,13.9,26.2
701,1952-10-16,43.6,38.4,0.169,0.169,0.0,9.4,17.7
702,1952-10-17,45.9,38.8,0.012,0.012,0.0,9.7,17.4
703,1952-10-18,48.0,37.7,0.008,0.008,0.0,8.8,16.1
704,1952-10-19,44.2,38.4,0.0,0.0,0.0,6.7,15.4
705,1952-10-20,45.3,36.4,0.0,0.0,0.0,11.5,20.1
706,1952-10-21,41.6,36.9,0.433,0.433,0.0,12.9,25.1
707,1952-10-22,41.9,39.5,0.0,0.0,0.0,7.2,15.4
708,1952-10-23,46.3,39.0,0.012,0.012,0.0,9.4,19.2
709,1952-10-24,53.8,46.4,0.0,0.0,0.0,11.1,20.1
710,1952-10-25,57.4,45.3,0.0,0.0,0.0,8.9,20.1
711,1952-10-26,55.3,44.1,0.059,0.059,0.0,9.2,21.5
712,1952-10-27,54.4,42.6,0.0,0.0,0.0,9.4,19.9
713,1952-10-28,55.7,44.3,0.126,0.126,0.0,11.7,22.1
714,1952-10-29,60.5,49.9,0.008,0.008,0.0,14.6,27.7
715,1952-10-30,53.2,38.3,0.004,0.004,0.0,13.2,26.2
716,1952-10-31,49.9,38.6,0.004,0.004,0.0,5.0,9.6
717,1952-11-01,46.2,39.4,0.043,0.043,0.0,7.5,15.4
718,1952-11-02,44.9,39.2,0.071,0.071,0.0,9.4,15.7
719,1952-11-03,46.7,31.7,0.02,0.02,0.0,10.3,20.4
720,1952-11-04,45.4,33.9,0.031,0.031,0.0,13.7,24.6
721,1952-11-05,47.3,43.1,0.295,0.295,0.0,15.6,29.5
722,1952-11-06,47.8,38.0,0.339,0.339,0.0,20.2,44.3
723,1952-11-07,41.3,35.2,0.157,0.157,0.0,9.9,20.4
724,1952-11-08,41.2,29.5,0.016,0.016,0.0,10.4,20.4
725,1952-11-09,40.0,29.7,0.201,0.094,0.744,14.4,28.4
726,1952-11-10,42.2,36.1,0.276,0.272,0.028,14.4,25.5
727,1952-11-11,40.1,34.0,0.016,0.016,0.0,8.9,20.6
728,1952-11-12,37.8,29.5,0.008,0.0,0.055,9.6,18.6
729,1952-11-13,38.0,30.3,0.02,0.0,0.138,6.1,13.0
730,1952-11-14,36.2,32.3,0.378,0.063,2.205,9.4,15.7
731,1952-11-15,34.6,18.4,0.016,0.012,0.028,8.7,15.9
732,1952-11-16,32.1,13.0,0.028,0.0,0.193,8.1,16.3
733,1952-11-17,31.2,13.4,0.0,0.0,0.0,9.2,16.3
734,1952-11-18,35.0,31.4,0.102,0.039,0.441,7.3,11.0
735,1952-11-19,43.3,33.9,0.008,0.008,0.0,12.1,21.7
736,1952-11-20,41.9,28.4,0.008,0.008,0.0,8.3,15.2
737,1952-11-21,40.8,28.4,0.0,0.0,0.0,8.3,16.1
738,1952-11-22,38.7,28.5,0.008,0.008,0.0,6.0,9.6
739,1952-11-23,39.5,30.3,0.004,0.004,0.0,8.8,16.6
740,1952-11-24,36.8,30.6,0.161,0.02,0.992,12.7,24.4
741,1952-11-25,36.8,30.5,0.087,0.016,0.496,13.7,26.8
742,1952-11-26,34.8,27.5,0.0,0.0,0.0,5.9,11.6
743,1952-11-27,31.4,27.2,0.122,0.016,0.744,6.8,11.9
744,1952-11-28,30.5,16.9,0.311,0.0,2.177,9.6,18.1
745,1952-11-29,27.7,18.4,0.0,0.0,0.0,8.3,15.2
746,1952-11-30,28.6,11.5,0.039,0.0,0.276,8.3,15.2
747,1952-12-01,29.1,14.3,0.0,0.0,0.0,5.6,7.6
748,1952-12-02,23.3,10.1,0.024,0.0,0.165,9.6,17.2
749,1952-12-03,31.9,23.6,0.13,0.0,0.909,9.4,19.2
750,1952-12-04,32.1,11.0,0.016,0.0,0.11,8.4,15.9
751,1952-12-05,34.9,25.1,0.016,0.0,0.11,5.9,10.5
